"X1" "X2" "X3"
"1" -0.417648285991086 0.151366497103919 -1.20390051555899
"2" 0.613786850206514 -1.16221632259101 -1.20390051555899
"3" 0.466438973606857 -0.833820617667276 0.829533241145793
"4" -1.44908342218869 -1.16221632259101 -1.20390051555899
"5" -0.122952532791772 1.46494931679885 0.829533241145793
"6" -0.859691915790057 1.46494931679885 0.829533241145793
"7" -0.270300409391429 0.151366497103919 0.829533241145793
"8" 0.466438973606857 0.151366497103919 -1.20390051555899
"9" -1.59643129878834 -0.505424912743545 0.829533241145793
"10" -0.859691915790057 0.151366497103919 0.829533241145793
"11" 0.466438973606857 1.46494931679885 0.829533241145793
"12" -0.564996162590743 -0.505424912743545 0.829533241145793
"13" -0.564996162590743 0.47976220202765 -1.20390051555899
"14" -1.743779175388 -0.833820617667276 -1.20390051555899
"15" 0.171743220407542 -1.81900773243847 -1.20390051555899
"16" -1.743779175388 -1.16221632259101 0.829533241145793
"17" -1.59643129878834 1.46494931679885 0.829533241145793
"18" 1.05583048000548 -0.177029207819813 -1.20390051555899
"19" 1.20317835660514 -1.16221632259101 0.829533241145793
"20" 0.466438973606857 -0.505424912743545 0.829533241145793
"21" -1.15438766898937 0.808157906951382 0.829533241145793
"22" 0.171743220407542 -0.505424912743545 0.829533241145793
"23" 0.3190910970072 -0.833820617667276 0.829533241145793
"24" 0.761134726806171 0.47976220202765 0.829533241145793
"25" 0.613786850206514 -0.505424912743545 -1.20390051555899
"26" -1.00703979238971 -0.505424912743545 -1.20390051555899
"27" 0.171743220407542 -2.47579914228593 -1.20390051555899
"28" 0.0243953438078854 0.47976220202765 -1.20390051555899
"29" -0.122952532791772 -1.16221632259101 0.829533241145793
"30" 0.613786850206514 0.151366497103919 0.829533241145793
"31" -0.859691915790057 0.151366497103919 0.829533241145793
"32" -0.564996162590743 -1.81900773243847 0.829533241145793
"33" 1.93991773960343 1.46494931679885 0.829533241145793
"34" 0.0243953438078854 0.47976220202765 0.829533241145793
"35" -1.59643129878834 0.808157906951382 0.829533241145793
"36" -0.564996162590743 0.808157906951382 0.829533241145793
"37" -0.859691915790057 0.151366497103919 0.829533241145793
